Module Department,Module Code,Module Name,Event ID,Year,Event Name,Event Type,Duration (minutes),Event Size,Timeslot,WholeClass,Online Delivery,Number of Weeks,Weeks,Room,Room type 2,Room Type 1,Building,Campus,Semester,Room Lock
Royal (Dick) School of Veterinary Studies,BVMS10040_SS1_YR_2024/5,Professional & Clinical Skills 4,E:ZATN77IBPO,Y4,Y4 PCS4 - Formative Assessment Feedback & Mid Course Feedback Session,Lecture,60,180,Monday 12:30,TRUE,,1,26,0781_00_G.022,General Teaching,Locally Allocated Space,Roslin Institute,Easter Bush,Semester 2,No
Royal (Dick) School of Veterinary Studies,BVMS08054_SS1_YR_2024/5,Professional & Clinical Skills GEP,E:14Q9MVUNN3,,GEP PCS - Clinical Examination of Horse 2 (Bottom Barn)/C17-19_D01-17_B11-17 (runs 14:45-15:45),Practical,60,40,Tuesday 14:30,FALSE,,1,30,,No room required,No room required,,,Semester 2,No
Royal (Dick) School of Veterinary Studies,BVMS08054_SS1_YR_2024/5,Professional & Clinical Skills GEP,E:25AOUJIAGF,,GEP PCS - OSCE 3/CD,Practical,80,49,Wednesday 14:00,FALSE,,1,33,0728_01_1.21,Laboratory,Locally Allocated Space,Vet School,Easter Bush,Semester 2,Yes
Royal (Dick) School of Veterinary Studies,BVMS08054_SS1_YR_2024/5,Professional & Clinical Skills GEP,E:3LLLC1B4K2,,GEP PCS - Peak Performance/CD,Practical,110,30,Friday 13:00,FALSE,,1,30,0728_00_G.03A,Teaching Studio,Locally Allocated Space,Vet School,Easter Bush,Semester 2,No (but must go in a room Type: Teaching Studio)
Royal (Dick) School of Veterinary Studies,BVMS08054_SS1_YR_2024/5,Professional & Clinical Skills GEP,E:495IYXCKBL,,GEP PCS - P02 Communication Skills: Putting Skills into Practice/AB,Practical,110,30,Wednesday 11:00,FALSE,,1,14,0728_00_G.03A,Teaching Studio,Locally Allocated Space,Vet School,Easter Bush,Semester 1,No (but must go in a room Type: Teaching Studio)
Royal (Dick) School of Veterinary Studies,BVMS08054_SS1_YR_2024/5,Professional & Clinical Skills GEP,E:4KU99MQIOX,,GEP PCS - OSCE 2/CD,Practical,90,30,Wednesday 15:30,FALSE,,1,30,0728_01_1.21,Laboratory,Locally Allocated Space,Vet School,Easter Bush,Semester 2,Yes
Royal (Dick) School of Veterinary Studies,BVMS08054_SS1_YR_2024/5,Professional & Clinical Skills GEP,E:4NLKS8CCDV,,GEP PCS - L05 Academic Writing,Lecture,50,65,Wednesday 09:00,TRUE,,1,13,0728_00_G.01,General Teaching,Locally Allocated Space,Vet School,Easter Bush,Semester 1,No
Royal (Dick) School of Veterinary Studies,BVMS08054_SS1_YR_2024/5,Professional & Clinical Skills GEP,E:63EWU2NZKX,,GEP PCS - Midcourse feedback,Tutorial,30,60,Tuesday 15:00,TRUE,,1,19,0728_00_G.58,General Teaching,Locally Allocated Space,Vet School,Easter Bush,Semester 1,No
Royal (Dick) School of Veterinary Studies,BVMS08054_SS1_YR_2024/5,Professional & Clinical Skills GEP,E:64WZWGOPMK,,GEP PCS - P03 Animal Bond/PCS_B,Tutorial,110,10,Monday 11:00,FALSE,,1,15,0728_00_G.01,General Teaching,Locally Allocated Space,Vet School,Easter Bush,Semester 1,No
Royal (Dick) School of Veterinary Studies,BVMS08054_SS1_YR_2024/5,Professional & Clinical Skills GEP,E:6SLAEHJ5KI,,GEP PCS - P03 Animal Bond/PCS_D ,Tutorial,110,10,Thursday 14:00,FALSE,,1,15,0728_00_G.03,Teaching Studio,Locally Allocated Space,Vet School,Easter Bush,Semester 1,No (but must go in a room Type: Teaching Studio)
Royal (Dick) School of Veterinary Studies,BVMS08054_SS1_YR_2024/5,Professional & Clinical Skills GEP,E:6Y9EJWED9R,,GEP PCS - P07 Assessment Literacy,Lecture,50,65,Wednesday 10:00,TRUE,,1,13,0728_00_G.01,General Teaching,Locally Allocated Space,Vet School,Easter Bush,Semester 1,No
Royal (Dick) School of Veterinary Studies,BVMS08054_SS1_YR_2024/5,Professional & Clinical Skills GEP,E:975WDLYGZB,,GEP PCS - Physical Examination of the Dog/C,Practical,50,15,Tuesday 09:00,FALSE,,1,19,0728_01_1.21,Laboratory,Locally Allocated Space,Vet School,Easter Bush,Semester 1,Yes
Royal (Dick) School of Veterinary Studies,BVMS08054_SS1_YR_2024/5,Professional & Clinical Skills GEP,E:BIASLL3ZXV,,GEP PCS - Rectal Examination of Cattle (Langhill)/B,Practical,90,20,Tuesday 15:30,FALSE,,1,31,,No room required,No room required,,,Semester 2,No
Royal (Dick) School of Veterinary Studies,BVMS08054_SS1_YR_2024/5,Professional & Clinical Skills GEP,E:D2CR5XD2YU,,GEP PCS - Rectal Examination of Cattle (Langhill)/A,Practical,80,20,Tuesday 14:00,FALSE,,1,31,,No room required,No room required,,,Semester 2,No
Royal (Dick) School of Veterinary Studies,BVMS08054_SS1_YR_2024/5,Professional & Clinical Skills GEP,E:D9XBXD7A88,,GEP PCS - HOLDING,Practical,110,62,Thursday 09:00,TRUE,,1,29,0728_00_G.11,Laboratory,Locally Allocated Space,Vet School,Easter Bush,Semester 2,Yes
Royal (Dick) School of Veterinary Studies,BVMS08054_SS1_YR_2024/5,Professional & Clinical Skills GEP,E:EM747NJJLU,,GEP PCS - Clinical Examination of Horse 1/A01-18_B01-04 (starts 13:45),Practical,75,40,Tuesday 13:30,FALSE,,1,29,0732_00_XX,Training Room,Locally Allocated Space,Equine Hospital,Easter Bush,Semester 2,Yes
Royal (Dick) School of Veterinary Studies,BVMS08054_SS1_YR_2024/5,Professional & Clinical Skills GEP,E:GWM8NXEHQE,,GEP PCS - Rectal Examination of Cattle (Langhill)/D,Practical,90,20,Thursday 15:30,FALSE,,1,31,,No room required,No room required,,,Semester 2,No
Royal (Dick) School of Veterinary Studies,BVMS08054_SS1_YR_2024/5,Professional & Clinical Skills GEP,E:ID3FTT1PG8,,GEP BVM&S Student Reps Training (lunch supplied),Meeting,50,62,Wednesday 13:00,TRUE,,1,11,0728_01_1.28,General Teaching,Locally Allocated Space,Vet School,Easter Bush,Semester 1,No
Royal (Dick) School of Veterinary Studies,BVMS08054_SS1_YR_2024/5,Professional & Clinical Skills GEP,E:JZ9ZU8UZUW,,GEP PCS - Physical Examination of the Dog/D,Practical,50,15,Tuesday 10:00,FALSE,,1,19,0728_01_1.21,Laboratory,Locally Allocated Space,Vet School,Easter Bush,Semester 1,Yes
Royal (Dick) School of Veterinary Studies,BVMS08054_SS1_YR_2024/5,Professional & Clinical Skills GEP,E:K7JLORHTXZ,,GEP PCS - Communication Skills 1: Introduction to Communication Skills,Practical,50,65,Monday 10:00,FALSE,,1,14,0728_00_G.01,General Teaching,Locally Allocated Space,Vet School,Easter Bush,Semester 1,No
Royal (Dick) School of Veterinary Studies,BVMS08054_SS1_YR_2024/5,Professional & Clinical Skills GEP,E:N4RX9QG13Q,,GEP - Rep meeting (Reps only),Meeting,50,10,Friday 11:00,TRUE,,1,18,0728_01_1.44,General Teaching,Locally Allocated Space,Vet School,Easter Bush,Semester 1,No
Royal (Dick) School of Veterinary Studies,BVMS08054_SS1_YR_2024/5,Professional & Clinical Skills GEP,E:OMIWL8YQJA,,GEP PCS - Lets talk about Money,Lecture,50,65,Friday 15:00,TRUE,,1,12,0728_00_G.58,General Teaching,Locally Allocated Space,Vet School,Easter Bush,Semester 1,No
Royal (Dick) School of Veterinary Studies,BVMS08054_SS1_YR_2024/5,Professional & Clinical Skills GEP,E:QRXZI6PIGQ,,GEP PCS - Physical Examination of the Dog/A,Practical,50,15,Monday 12:00,FALSE,,1,19,0728_01_1.21,Laboratory,Locally Allocated Space,Vet School,Easter Bush,Semester 1,Yes
Royal (Dick) School of Veterinary Studies,BVMS08054_SS1_YR_2024/5,Professional & Clinical Skills GEP,E:TLMVIA91Y6,,GEP PCS - Physical Examination of the Dog/B,Practical,60,15,Monday 15:30,FALSE,,1,19,0728_01_1.21,Laboratory,Locally Allocated Space,Vet School,Easter Bush,Semester 1,Yes
Royal (Dick) School of Veterinary Studies,BVMS08054_SS1_YR_2024/5,Professional & Clinical Skills GEP,E:W3T8SGK6WB,,GEP PCS - Introduction to NAVLE,Lecture,50,65,Friday 10:00,TRUE,,1,17,0728_00_G.01,General Teaching,Locally Allocated Space,Vet School,Easter Bush,Semester 1,No
Royal (Dick) School of Veterinary Studies,BVMS08054_SS1_YR_2024/5,Professional & Clinical Skills GEP,E:X3YUYMH6T4,,GEP PCS - PM Meetings,Meeting,50,62,Monday 14:00,TRUE,,1,11,,No room required,No room required,,,Semester 1,No
Royal (Dick) School of Veterinary Studies,"BVMS08054_SS1_YR_2024/5, BVMS08056_SS1_YR_2024/5","Professional & Clinical Skills GEP, Professional & Clinical Skills 2",E:1XNJ5EFOAS,Y2,GEP PCS & Y2 PSC2 - Clinical Examination of Ruminant 2 (Langhill)/GEP_B_Y2_D,Practical,90,80,Thursday 15:30,FALSE,,1,28,,No room required,No room required,,,Semester 2,No
Royal (Dick) School of Veterinary Studies,"BVMS08054_SS1_YR_2024/5, BVMS08056_SS1_YR_2024/5","Professional & Clinical Skills GEP, Professional & Clinical Skills 2",E:3FYK5IFN2T,Y2,GEP PCS & Y2 PSC2- Clinical Examination of Ruminant 1 (Langhill)/GEP_C_Y2_A (starts 14:00),Practical,90,,Thursday 14:00,FALSE,,1,27,,No room required,No room required,,,Semester 2,No
Royal (Dick) School of Veterinary Studies,"BVMS08054_SS1_YR_2024/5, BVMS08056_SS1_YR_2024/5","Professional & Clinical Skills GEP, Professional & Clinical Skills 2",E:5LFCQSU7C8,Y2,GEP PCS & Y2 PSC2 - Clinical Examination of Ruminant 1 (Langhill)/GEP_B_Y2_D,Practical,90,80,Tuesday 15:30,FALSE,,1,27,0748_00_G.12,Laboratory,Locally Allocated Space,Langhill Farm Office,Easter Bush,Semester 2,Yes
Royal (Dick) School of Veterinary Studies,"BVMS08054_SS1_YR_2024/5, BVMS08056_SS1_YR_2024/5","Professional & Clinical Skills GEP, Professional & Clinical Skills 2",E:A83VLGA48O,Y2,GEP PCS & Y2 PSC2 - Clinical Examination of Ruminant 1 (Langhill)/GEP_A_Y2_C (starts 14:00),Practical,90,80,Tuesday 14:00,FALSE,,1,27,0748_00_G.12,Laboratory,Locally Allocated Space,Langhill Farm Office,Easter Bush,Semester 2,Yes
Royal (Dick) School of Veterinary Studies,"BVMS08054_SS1_YR_2024/5, BVMS08056_SS1_YR_2024/5","Professional & Clinical Skills GEP, Professional & Clinical Skills 2",E:SKMTICIWJ3,Y2,GEP PCS & Y2 PCS2 - A Client's Viewpoint,Lecture,50,170,Friday 11:00,TRUE,,1,17,0728_00_G.58,General Teaching,Locally Allocated Space,Vet School,Easter Bush,Semester 1,No
Royal (Dick) School of Veterinary Studies,AWAB11050_SV1_SEM1_2024/5,Scientific Methodology,E:I88RD8HP74,PG,PG Scientific Methodology - Practical,Practical,170,30,Tuesday 10:00,TRUE,,1,13,0728_00_G.02,Computer Laboratory,Locally Allocated Space,Vet School,Easter Bush,Semester 1,Yes
Royal (Dick) School of Veterinary Studies,AWAB11050_SV1_SEM1_2024/5,Scientific Methodology,E:I88RD8HP74-00001,PG,PG Scientific Methodology - Practical,Practical,170,30,Monday 13:00,TRUE,,1,15,0728_00_G.02A,Computer Laboratory,Locally Allocated Space,Vet School,Easter Bush,Semester 1,Yes
Royal (Dick) School of Veterinary Studies,AWAB11050_SV1_SEM1_2024/5,Scientific Methodology,E:I88RD8HP74-00004,PG,PG Scientific Methodology - Practical,Practical,150,30,Wednesday 13:30,TRUE,,1,17,0728_00_G.02A,Computer Laboratory,Locally Allocated Space,Vet School,Easter Bush,Semester 1,Yes
Royal (Dick) School of Veterinary Studies,AWAB11050_SV1_SEM1_2024/5,Scientific Methodology,E:I88RD8HP74-00008,PG,PG Scientific Methodology - Practical,Practical,170,30,Tuesday 13:00,TRUE,,1,28,0728_00_G.02,Computer Laboratory,Locally Allocated Space,Vet School,Easter Bush,Semester 2,Yes
Royal (Dick) School of Veterinary Studies,AWAB11050_SV1_SEM1_2024/5,Scientific Methodology,E:JOFC25XZXZ,PG,PG Scientific Methodology - Practical,Practical,140,30,Friday 13:00,TRUE,,1,12,0728_00_G.02A,Computer Laboratory,Locally Allocated Space,Vet School,Easter Bush,Semester 1,Yes
Royal (Dick) School of Veterinary Studies,AWAB11050_SV1_SEM1_2024/5,Scientific Methodology,E:PJJBDSYBD3-00001,PG,PG Scientific Methodology - Lecture,Lecture,210,30,Tuesday 09:00,TRUE,,1,19,0728_01_1.28,General Teaching,Locally Allocated Space,Vet School,Easter Bush,Semester 1,No
Royal (Dick) School of Veterinary Studies,AWAB11050_SV1_SEM1_2024/5,Scientific Methodology,E:PJJBDSYBD3-00002,PG,PG Scientific Methodology - Lecture,Lecture,180,30,Tuesday 09:30,TRUE,,1,27,0728_01_1.28,General Teaching,Locally Allocated Space,Vet School,Easter Bush,Semester 2,No
Royal (Dick) School of Veterinary Studies,AWAB11050_SV1_SEM1_2024/5,Scientific Methodology,E:U3H8KP97FH,PG,PG Scientific Methodology - Workshop,Workshop,90,30,Tuesday 15:30,TRUE,,1,27,0728_00_G.02,Computer Laboratory,Locally Allocated Space,Vet School,Easter Bush,Semester 2,Yes
Royal (Dick) School of Veterinary Studies,BVMS08063_SS1_YR_2024/5,Student Research Component (Foundation Skills),E:A9PG82ZVFK,Y2,Y2 SRCf - SRCf Introduction,Lecture,50,130,Thursday 12:00,TRUE,,1,9,0728_00_G.58,General Teaching,Locally Allocated Space,Vet School,Easter Bush,Semester 1,No
Royal (Dick) School of Veterinary Studies,BVMS08063_SS1_YR_2024/5,Student Research Component (Foundation Skills),E:AHZ2UQO51V,Y2,Y2 SRCf - SRCf Practical/09-12 (Start 3.40),Practical,80,20,Monday 15:30,FALSE,,1,11,0728_00_G.03,Teaching Studio,Locally Allocated Space,Vet School,Easter Bush,Semester 1,No (but must go in a room Type: Teaching Studio)
Royal (Dick) School of Veterinary Studies,BVMS08063_SS1_YR_2024/5,Student Research Component (Foundation Skills),E:E4JZ7VSXF4,Y2,Y2 SRCf - SRCf Practical/17-20,Practical,80,20,Thursday 14:00,FALSE,,1,11,0728_00_G.03A,Teaching Studio,Locally Allocated Space,Vet School,Easter Bush,Semester 1,No (but must go in a room Type: Teaching Studio)
Royal (Dick) School of Veterinary Studies,BVMS08063_SS1_YR_2024/5,Student Research Component (Foundation Skills),E:GD7OVNSO3O,Y2,Y2 SRCf - SRCf Practical/13-16,Practical,90,20,Thursday 15:30,FALSE,,1,11,0728_00_G.03,Teaching Studio,Locally Allocated Space,Vet School,Easter Bush,Semester 1,No (but must go in a room Type: Teaching Studio)
Royal (Dick) School of Veterinary Studies,BVMS08063_SS1_YR_2024/5,Student Research Component (Foundation Skills),E:QECKIL7T74,Y2,Y2 SRCf - mid-course feedback session,Meeting,30,112,Friday 13:00,TRUE,,1,18,0728_00_G.58,General Teaching,Locally Allocated Space,Vet School,Easter Bush,Semester 1,No
Royal (Dick) School of Veterinary Studies,BVMS08063_SS1_YR_2024/5,Student Research Component (Foundation Skills),E:QU1HCQODKC,Y2,Y2 SRCf - SRCf Practical/05-08,Practical,80,20,Monday 14:00,FALSE,,1,11,0728_00_G.03,Teaching Studio,Locally Allocated Space,Vet School,Easter Bush,Semester 1,No (but must go in a room Type: Teaching Studio)
Royal (Dick) School of Veterinary Studies,BVMS08038_SS1_YR_2024/5,The Animal Body (1),E:1JFAT5V56T,Y1,Y1 AB1 - T02 Cell Motility/B03-04,Tutorial,50,10,Monday 11:00,FALSE,,1,17,0728_01_1.25,General Teaching,Locally Allocated Space,Vet School,Easter Bush,Semester 1,No
Royal (Dick) School of Veterinary Studies,BVMS08038_SS1_YR_2024/5,The Animal Body (1),E:1JQZ4RYZLL,Y1,Y1 AB1 - CB30 Cell Signalling & Second Messengers 3,Lecture,50,120,Thursday 09:00,TRUE,,1,18,0781_00_G.022,General Teaching,Locally Allocated Space,Roslin Institute,Easter Bush,Semester 1,No
Royal (Dick) School of Veterinary Studies,BVMS08038_SS1_YR_2024/5,The Animal Body (1),E:1SW4A1JG7U,Y1,Y1 AB1 - CBP5 Chick Embryo (Part 2)/A,Practical,30,30,Friday 11:30,FALSE,,1,27,0728_00_G.11,Laboratory,Locally Allocated Space,Vet School,Easter Bush,Semester 2,Yes
Royal (Dick) School of Veterinary Studies,BVMS08038_SS1_YR_2024/5,The Animal Body (1),E:1U6ERBSNP8,Y1,Y1 AB1 - T02 Cell Motility/D03-04,Tutorial,50,10,Wednesday 11:00,FALSE,,1,16,0728_01_1.26,General Teaching,Locally Allocated Space,Vet School,Easter Bush,Semester 1,No
Royal (Dick) School of Veterinary Studies,BVMS08038_SS1_YR_2024/5,The Animal Body (1),E:2742T8DWLN,Y1,Y1 AB1 - H07 Muscle & Tendon 1,Lecture,50,120,Thursday 10:00,TRUE,,1,15,0728_00_G.58,General Teaching,Locally Allocated Space,Vet School,Easter Bush,Semester 1,No
Royal (Dick) School of Veterinary Studies,BVMS08038_SS1_YR_2024/5,The Animal Body (1),E:278KVDT9AR,Y1,Y1 AB1 - H08 Muscle & Tendon 2,Lecture,50,120,Monday 10:00,TRUE,,1,16,0728_00_G.58,General Teaching,Locally Allocated Space,Vet School,Easter Bush,Semester 1,No
Royal (Dick) School of Veterinary Studies,BVMS08038_SS1_YR_2024/5,The Animal Body (1),E:2FVLUFRKGO,Y1,Y1 AB1 - IN05 Animals in Biomedical Research Part 2,Lecture,50,120,Wednesday 09:00,TRUE,,1,14,0728_00_G.58,General Teaching,Locally Allocated Space,Vet School,Easter Bush,Semester 1,No
Royal (Dick) School of Veterinary Studies,BVMS08038_SS1_YR_2024/5,The Animal Body (1),E:2M6JRT2NTH,Y1,Y1 AB1 - HP07 Histology of Glands/AB,Practical,110,60,Friday 14:00,FALSE,,1,16,0728_00_G.12,Laboratory,Locally Allocated Space,Vet School,Easter Bush,Semester 1,Yes
Royal (Dick) School of Veterinary Studies,BVMS08038_SS1_YR_2024/5,The Animal Body (1),E:2P8J7YUO5M,Y1,Y1 AB1 - AnP28 Applied Clinical Anatomy 3/A,Practical,90,30,Wednesday 10:00,FALSE,,1,27,0728_00_G.12,Laboratory,Locally Allocated Space,Vet School,Easter Bush,Semester 2,Yes
Royal (Dick) School of Veterinary Studies,BVMS08038_SS1_YR_2024/5,The Animal Body (1),E:38U5WHSDYS,Y1,Y1 AB1 - CBP03 Computer Simulation: Drugs & Receptors/A,Practical,110,30,Tuesday 11:00,FALSE,,1,16,0728_00_G.12,Laboratory,Locally Allocated Space,Vet School,Easter Bush,Semester 1,Yes
Royal (Dick) School of Veterinary Studies,BVMS08038_SS1_YR_2024/5,The Animal Body (1),E:3L2FMY1CDP,Y1,Y1 AB1 - Anatomy Practical - Free Revision Time (Optional),Practical,50,120,Thursday 16:00,TRUE,,1,29,0728_00_G.45,Laboratory,Locally Allocated Space,Vet School,Easter Bush,Semester 2,Yes
Royal (Dick) School of Veterinary Studies,BVMS08038_SS1_YR_2024/5,The Animal Body (1),E:3TX9187FWD,Y1,Y1 AB1 - HP02 Histology of Connective Tissue/AB,Practical,110,60,Friday 11:00,FALSE,,1,10,0728_00_G.12,Laboratory,Locally Allocated Space,Vet School,Easter Bush,Semester 1,Yes
Royal (Dick) School of Veterinary Studies,BVMS08038_SS1_YR_2024/5,The Animal Body (1),E:45A2CBMGJF,Y1,Y1 AB1 - CB20 Cell Adhesion,Lecture,50,120,Tuesday 10:00,TRUE,,1,14,0728_00_G.58,General Teaching,Locally Allocated Space,Vet School,Easter Bush,Semester 1,No
Royal (Dick) School of Veterinary Studies,BVMS08038_SS1_YR_2024/5,The Animal Body (1),E:53XD2CVJHT,Y1,Y1 AB1 - AnP11 Forelimb 5/CD,Practical,110,60,Thursday 11:00,FALSE,,1,15,0728_00_G.45,Laboratory,Locally Allocated Space,Vet School,Easter Bush,Semester 1,Yes
Royal (Dick) School of Veterinary Studies,BVMS08038_SS1_YR_2024/5,The Animal Body (1),E:5BXQDU4EUC,Y1,Y1 AB1 - CBP02 Molecular Tools & Diagnostics/D,Practical,170,30,Friday 10:00,FALSE,,1,14,0728_00_G.11,Laboratory,Locally Allocated Space,Vet School,Easter Bush,Semester 1,Yes
Royal (Dick) School of Veterinary Studies,BVMS08038_SS1_YR_2024/5,The Animal Body (1),E:5FSLWYS1HL,Y1,Y1 AB1 - AnP28 Applied Clinical Anatomy 3/C,Practical,90,30,Tuesday 09:00,FALSE,,1,28,0728_00_G.45,Laboratory,Locally Allocated Space,Vet School,Easter Bush,Semester 2,Yes
Royal (Dick) School of Veterinary Studies,BVMS08038_SS1_YR_2024/5,The Animal Body (1),E:5YBVAGDJMH,Y1,Y1 AB1 - AnP23 Hindlimb 2/CD,Practical,110,60,Thursday 14:00,FALSE,,1,26,0728_00_G.45,Laboratory,Locally Allocated Space,Vet School,Easter Bush,Semester 2,Yes
Royal (Dick) School of Veterinary Studies,BVMS08038_SS1_YR_2024/5,The Animal Body (1),E:8242ESS4ZL,Y1,Y1 AB1 - CB09 Translation,Lecture,50,120,Friday 09:00,TRUE,,1,11,0728_00_G.58,General Teaching,Locally Allocated Space,Vet School,Easter Bush,Semester 1,No
Royal (Dick) School of Veterinary Studies,BVMS08038_SS1_YR_2024/5,The Animal Body (1),E:87HGIZKQNZ,Y1,Y1 AB1 - CBP03 Computer Simulation: Drugs & Receptors/C,Practical,110,30,Tuesday 14:00,FALSE,,1,16,0728_00_G.12,Laboratory,Locally Allocated Space,Vet School,Easter Bush,Semester 1,Yes
Royal (Dick) School of Veterinary Studies,BVMS08038_SS1_YR_2024/5,The Animal Body (1),E:8Y31UEMJYI,Y1,Y1 AB1 - AnP27 Live Limb Anatomy/D01-03,Practical,60,15,Wednesday 10:30,FALSE,,1,28,0728_01_1.21,Laboratory,Locally Allocated Space,Vet School,Easter Bush,Semester 2,Yes
Royal (Dick) School of Veterinary Studies,BVMS08038_SS1_YR_2024/5,The Animal Body (1),E:99796KZULU,Y1,"Y1 AB1 - PL02 Portrait Lecture ""Avian Behavioural Neuroendocrinology""",Lecture,50,120,Friday 12:00,TRUE,,1,26,0728_00_G.58,General Teaching,Locally Allocated Space,Vet School,Easter Bush,Semester 2,No
Royal (Dick) School of Veterinary Studies,BVMS08038_SS1_YR_2024/5,The Animal Body (1),E:9K7TD1OQXL,Y1,Y1 AB1 - AnP10 Forelimb 4/CD,Practical,170,60,Monday 14:00,FALSE,,1,15,0728_00_G.45,Laboratory,Locally Allocated Space,Vet School,Easter Bush,Semester 1,Yes
Royal (Dick) School of Veterinary Studies,BVMS08038_SS1_YR_2024/5,The Animal Body (1),E:A56EJ3RVCT,Y1,Y1 AB1 - A14 Pharynx,Lecture,50,120,Thursday 12:00,TRUE,,1,17,0781_00_G.022,General Teaching,Locally Allocated Space,Roslin Institute,Easter Bush,Semester 1,No
Royal (Dick) School of Veterinary Studies,BVMS08038_SS1_YR_2024/5,The Animal Body (1),E:AAFFMBXCQC,Y1,Y1 AB1 - AnP27 Live Limb Anatomy/D04-06,Practical,50,15,Wednesday 12:00,FALSE,,1,28,0728_01_1.21,Laboratory,Locally Allocated Space,Vet School,Easter Bush,Semester 2,Yes
Royal (Dick) School of Veterinary Studies,BVMS08038_SS1_YR_2024/5,The Animal Body (1),E:AS25T6RE44,Y1,Y1 AB1 - HP03 Histology of Epithelia/AB,Practical,110,60,Monday 15:00,FALSE,,1,11,0728_00_G.12,Laboratory,Locally Allocated Space,Vet School,Easter Bush,Semester 1,Yes
Royal (Dick) School of Veterinary Studies,BVMS08038_SS1_YR_2024/5,The Animal Body (1),E:BKZ9QIQ6Y3,Y1,Y1 AB1 - Enzymes Practical Summary,Lecture,50,120,Tuesday 12:00,TRUE,,1,15,0781_00_G.022,General Teaching,Locally Allocated Space,Roslin Institute,Easter Bush,Semester 1,No
Royal (Dick) School of Veterinary Studies,BVMS08038_SS1_YR_2024/5,The Animal Body (1),E:C2QHXF5G5H,Y1,Y1 AB1 - Welcome to First Year,Lecture,50,120,Monday 09:00,TRUE,,1,9,0728_00_G.58,General Teaching,Locally Allocated Space,Vet School,Easter Bush,Semester 1,No
